Time,Channel A,Channel B
(s),(V),(V)

-9.11400057,0.00045778,0.00000000
-9.11380057,0.00045778,0.00000000
-9.11360057,0.00045778,0.00000000
-9.11340057,0.00045778,0.00000000
-9.11320057,0.00045778,0.00000000
-9.11300057,0.00045778,0.00000000
-9.11280057,0.00045778,0.00000000
-9.11260057,0.00045778,0.00000000
-9.11240057,0.00045778,0.00000000
-9.11220057,0.00045778,0.00000000
-9.11200057,0.00045778,0.00000000
-9.11180057,0.00045778,0.00000000
-9.11160057,0.00045778,0.00000000
-9.11140057,0.00045778,0.00000000
